year,exporter_name,exporter_group,importer_name,importer_group,v,q
2020,Malaysia,Other ASEAN,India,Rest of World,77850.0,124.0
2020,Malaysia,Other ASEAN,Singapore,Other ASEAN,30663.0,44.7
2020,Malaysia,Other ASEAN,Singapore,Other ASEAN,900161.0,1686.717
2020,Malaysia,Other ASEAN,Viet Nam,Other ASEAN,4629.0,0.8
2020,Malaysia,Other ASEAN,Thailand,Thailand,26.0,0.386
2020,Mali,Rest of Africa,India,Rest of World,155327.0,248.0
2020,Malta,European Union,Italy,European Union,1140.0,0.84
2020,Malta,European Union,Netherlands,European Union,190.0,0.159
2020,Mauritius,Rest of Africa,France,European Union,396.0,0.096
2020,Mexico,Mexico,Belize,Central America & Caribbean,5945.0,13.201
2020,Mexico,Mexico,Canada,Canada,299.0,0.12
2020,Mexico,Mexico,Netherlands,European Union,163.0,0.266
2020,Mexico,Mexico,Spain,European Union,13715.0,18.85
2020,Mexico,Mexico,United Arab Emirates,Middle East,87.0,0.23
2020,Mexico,Mexico,USA,USA,4666195.0,7536.405
2020,"Other Asia, nes",Rest of World,Argentina,Argentina,68.0,0.05
2020,"Other Asia, nes",Rest of World,Australia,Rest of World,13444.0,2.1
2020,"Other Asia, nes",Rest of World,Bahrain,Middle East,6738.0,2.0
2020,"Other Asia, nes",Rest of World,Bangladesh,Rest of World,34.0,0.025
2020,"Other Asia, nes",Rest of World,Brazil,Brazil,68.0,0.05
2020,"Other Asia, nes",Rest of World,Brunei Darussalam,Other ASEAN,749.0,0.549
2020,"Other Asia, nes",Rest of World,Canada,Canada,1008524.0,573.726
2020,"Other Asia, nes",Rest of World,Chile,Rest of World,5011.0,1.05
2020,"Other Asia, nes",Rest of World,China,China,13920.0,23.774
2020,"Other Asia, nes",Rest of World,Colombia,Rest of World,23494.0,8.885
2020,"Other Asia, nes",Rest of World,Costa Rica,Central America & Caribbean,11197.0,13.0
2020,"Other Asia, nes",Rest of World,Finland,European Union,372.0,0.08
2020,"Other Asia, nes",Rest of World,"China, Hong Kong SAR",Rest of World,238.0,0.292
2020,"Other Asia, nes",Rest of World,"China, Hong Kong SAR",Rest of World,1682.0,1.387
2020,"Other Asia, nes",Rest of World,Iceland,Rest of World,7060.0,2.43
2020,"Other Asia, nes",Rest of World,Indonesia,Other ASEAN,162.0,0.027
2020,"Other Asia, nes",Rest of World,Jordan,Middle East,5144.0,9.706
2020,"Other Asia, nes",Rest of World,Rep. of Korea,Rest of World,33.0,0.033
2020,"Other Asia, nes",Rest of World,"China, Macao SAR",Rest of World,416.0,0.195
2020,"Other Asia, nes",Rest of World,Malaysia,Other ASEAN,20263.0,5.325
2020,"Other Asia, nes",Rest of World,Netherlands,European Union,1123.0,1.836
2020,"Other Asia, nes",Rest of World,New Zealand,Rest of World,3803.0,4.93
2020,"Other Asia, nes",Rest of World,N. Mariana Isds,Rest of World,374.0,0.275
2020,"Other Asia, nes",Rest of World,Marshall Isds,Rest of World,136.0,0.1
2020,"Other Asia, nes",Rest of World,Palau,Rest of World,1020.9999999999999,1.0
2020,"Other Asia, nes",Rest of World,Panama,Central America & Caribbean,34.0,0.025
2020,"Other Asia, nes",Rest of World,Philippines,Other ASEAN,6637.0,4.868
2020,"Other Asia, nes",Rest of World,Seychelles,Rest of Africa,229.0,0.026
2020,"Other Asia, nes",Rest of World,Singapore,Other ASEAN,68.0,0.083
2020,"Other Asia, nes",Rest of World,Singapore,Other ASEAN,49091.0,21.56
2020,"Other Asia, nes",Rest of World,Viet Nam,Other ASEAN,238.0,0.292
2020,"Other Asia, nes",Rest of World,Viet Nam,Other ASEAN,68.0,0.05
2020,"Other Asia, nes",Rest of World,South Africa,Rest of Africa,576.0,0.03
2020,"Other Asia, nes",Rest of World,South Africa,Rest of Africa,31.0,0.094
2020,"Other Asia, nes",Rest of World,Spain,European Union,105179.0,16.919
2020,"Other Asia, nes",Rest of World,Eswatini,Rest of Africa,4.0,0.001
2020,"Other Asia, nes",Rest of World,Eswatini,Rest of Africa,4.0,0.001
2020,"Other Asia, nes",Rest of World,Switzerland,Rest of World,9178.0,2.0
2020,"Other Asia, nes",Rest of World,Tonga,Rest of World,170.0,0.125
2020,"Other Asia, nes",Rest of World,Trinidad and Tobago,Central America & Caribbean,102.0,0.075
2020,"Other Asia, nes",Rest of World,USA,USA,820680.0,315.765
2020,Rep. of Moldova,Rest of World,Austria,European Union,70547.0,110.007
2020,Rep. of Moldova,Rest of World,Bulgaria,European Union,63214.0,148.252
2020,Rep. of Moldova,Rest of World,Malaysia,Other ASEAN,355795.0,923.76
2020,Rep. of Moldova,Rest of World,Malaysia,Other ASEAN,187712.0,464.035
2020,Rep. of Moldova,Rest of World,Netherlands,European Union,65873.0,86.007
2020,Rep. of Moldova,Rest of World,Romania,European Union,4216123.0,11940.3
2020,Rep. of Moldova,Rest of World,Serbia,Rest of World,206.0,0.006
2020,Rep. of Moldova,Rest of World,Spain,European Union,171590.0,243.5
2020,Rep. of Moldova,Rest of World,TÃ¼rkiye,Rest of World,8676689.0,12236.194
2020,Montenegro,Rest of World,Netherlands,European Union,117.0,0.042
2020,Morocco,Rest of Africa,France,European Union,6499.0,1.88
2020,Morocco,Rest of Africa,Mali,Rest of Africa,94.0,0.006
2020,Morocco,Rest of Africa,Spain,European Union,564.0,0.09
2020,Mozambique,Rest of Africa,China,China,4808178.0,8094.0
2020,Mozambique,Rest of Africa,Indonesia,Other ASEAN,119457.0,460.0
2020,Mozambique,Rest of Africa,Malawi,Rest of Africa,3540.0,500.0
2020,Mozambique,Rest of Africa,"Other Asia, nes",Rest of World,58768.0,95.0
2020,Mozambique,Rest of Africa,India,Rest of World,422180.0,1116.08
2020,Mozambique,Rest of Africa,India,Rest of World,18749673.0,37491.883
2020,Mozambique,Rest of Africa,South Africa,Rest of Africa,840366.0,1587.842
2020,Mozambique,Rest of Africa,Zimbabwe,Rest of Africa,627222.0,1530.0
2020,Mozambique,Rest of Africa,Switzerland,Rest of World,26.0,0.002
2020,Mozambique,Rest of Africa,United Arab Emirates,Middle East,58768.0,95.0
2020,Mozambique,Rest of Africa,TÃ¼rkiye,Rest of World,307174.0,494.0
2020,Oman,Middle East,Iran,Middle East,27082791.0,56000.0
2020,Oman,Middle East,United Arab Emirates,Middle East,1212.0,0.544
2020,Oman,Middle East,Yemen,Middle East,3769.0,16.013
2020,Namibia,Rest of Africa,Angola,Rest of Africa,15202.0,7.15
2020,Namibia,Rest of Africa,Botswana,Rest of Africa,32.0,0.005
2020,Namibia,Rest of Africa,South Africa,Rest of Africa,29878.0,45.0
2020,Nepal,Rest of World,Belgium,European Union,685.0,0.408
2020,Nepal,Rest of World,"China, Hong Kong SAR",Rest of World,333.0,0.5
2020,Nepal,Rest of World,Japan,Japan,2248.0,4.77
2020,Nepal,Rest of World,"China, Macao SAR",Rest of World,201.0,0.05
2020,Nepal,Rest of World,Portugal,European Union,361.0,0.591
2020,Nepal,Rest of World,India,Rest of World,266.0,0.85
2020,Nepal,Rest of World,Singapore,Other ASEAN,641.0,0.26
2020,Nepal,Rest of World,United Kingdom,Rest of World,34510.0,18.902
2020,Netherlands,European Union,Australia,Rest of World,260067.0,119.48
